# Precomputed monotone cubic spline for Pb photon flux
# Representation: log(xgamma) = c0 + c1*dx + c2*dx^2 + c3*dx^3
# where dx = log(x) - log(x_left), valid on [x_left, x_right)
# columns: x_left x_right log_x_left c0 c1 c2 c3
# source: pb_xgamma_table.dat
1.0081381200000000e-08 1.0083238400000000e-08 -1.8412575559880569e+01 7.0980819921751124e+00 -3.5902822126977692e-04 1.1457802383861475e-01 -6.2213785981618082e+02
1.0083238400000000e-08 1.0085096000000000e-08 -1.8412391356058023e+01 7.0980819260399901e+00 -3.8014617052895640e-04 -3.8683914495622412e-01 1.4000126865809079e+03
1.0085096000000000e-08 1.0086953900000000e-08 -1.8412207146497789e+01 7.0980818516379731e+00 -3.8014453584546767e-04 2.2922700927944237e-01 -6.2212296410658007e+02
1.0086953900000000e-08 1.0088812200000000e-08 -1.8412022941123077e+01 7.0980817855028411e+00 -3.5902376173843972e-04 8.2708649623517246e-05 -2.8493600160441623e-01
1.0088812200000000e-08 1.0090670800000000e-08 -1.8411838730025860e+01 7.0980817193677055e+00 -3.5902229685886330e-04 -7.4665678897979261e-05 2.8444501469111255e-01
1.0090670800000000e-08 1.0092529800000000e-08 -1.8411654523125687e+01 7.0980816532325655e+00 -3.5902084920529808e-04 8.2580918072196525e-05 -2.8475076979609731e-01
1.0092529800000000e-08 1.0094389099999999e-08 -1.8411470310518173e+01 7.0980815870974210e+00 -3.5901941275392997e-04 -2.2307887400444473e-05 -1.1622621052706821e-04
1.0094389099999999e-08 1.0096248700000000e-08 -1.8411286102119213e+01 7.0980815209622721e+00 -3.5902764318599371e-04 -7.4721677516839742e-05 2.8430470578299133e-01
1.0096248700000000e-08 1.0098108700000000e-08 -1.8411101897932728e+01 7.0980814548271187e+00 -3.5902623089321555e-04 3.0067903882269520e-05 -2.7625938312714085e-04
1.0098108700000000e-08 1.0099969100000000e-08 -1.8410917688059801e+01 7.0980813886919609e+00 -3.5901518140686752e-04 1.3474442997040377e-04 -5.6878934821318961e-01
1.0099969100000000e-08 1.0101829700000000e-08 -1.8410733472509818e+01 7.0980813225567987e+00 -3.5902344359731701e-04 -1.7957228667880325e-04 5.6865718533983489e-01
1.0101829700000000e-08 1.0103690700000000e-08 -1.8410549271090559e+01 7.0980812564216320e+00 -3.5903171464472328e-04 1.1467865064968150e-01 -6.2239044522946404e+02
1.0103690700000000e-08 1.0105552100000001e-08 -1.8410365064005720e+01 7.0980811902864618e+00 -3.8013979953708117e-04 -3.8682675786735249e-01 1.3999421779611062e+03
1.0105552100000001e-08 1.0107413800000000e-08 -1.8410180851264681e+01 7.0980811158843888e+00 -3.8013831810487439e-04 2.2927157858992755e-01 -6.2237665290709913e+02
1.0107413800000000e-08 1.0109275800000000e-08 -1.8409996642770544e+01 7.0980810497492088e+00 -3.5902766378907909e-04 -7.4857047988411467e-05 2.8393880863902093e-01
1.0109275800000000e-08 1.0111138200000000e-08 -1.8409812438527208e+01 7.0980809836140244e+00 -3.5902633860455442e-04 2.9797658894543059e-05 -2.7552731405693282e-04
1.0111138200000000e-08 1.0113001000000000e-08 -1.8409628228648490e+01 7.0980809174788355e+00 -3.5901538860692834e-04 1.3432644457400978e-04 -5.6798587654962707e-01
1.0113001000000000e-08 1.0114864000000000e-08 -1.8409444013143755e+01 7.0980808513436422e+00 -3.5902372298162556e-04 -2.3181419715579421e-04 8.5160847314291555e-01
1.0114864000000000e-08 1.0116727500000000e-08 -1.8409259811795245e+01 7.0980807852084453e+00 -3.5902243838110178e-04 2.3880812447541435e-04 -8.5170789618939569e-01
1.0116727500000000e-08 1.0118591200000000e-08 -1.8409075594947520e+01 7.0980807190732431e+00 -3.5902116370782253e-04 1.1447462960707847e-01 -6.2186731849195576e+02
1.0118591200000000e-08 1.0120455300000000e-08 -1.8408891392263797e+01 7.0980806529380365e+00 -3.8014914296022703e-04 -3.8690353489408408e-01 1.4003569687908443e+03
1.0120455300000000e-08 1.0122319800000001e-08 -1.8408707183980539e+01 7.0980805785359244e+00 -3.8013717131538252e-04 2.2936441680611958e-01 -6.2261114960488283e+02
1.0122319800000001e-08 1.0124184599999999e-08 -1.8408522970107089e+01 7.0980805124007089e+00 -3.5901741932761587e-04 -2.2825174490073539e-05 9.7980758912847570e-05
1.0124184599999999e-08 1.0126049700000000e-08 -1.8408338760530125e+01 7.0980804462654881e+00 -3.5902581858469733e-04 -7.4966074859336219e-05 2.8324981612777506e-01
1.0126049700000000e-08 1.0127915199999999e-08 -1.8408154555253521e+01 7.0980803801302645e+00 -3.5902460353308174e-04 8.1644299022622411e-05 -2.8369464629987590e-01
1.0127915199999999e-08 1.0129781000000000e-08 -1.8407970344407449e+01 7.0980803139950357e+00 -3.5902340437470877e-04 -7.5070904833819332e-05 2.8335068821867027e-01
1.0129781000000000e-08 1.0131647199999999e-08 -1.8407786137873114e+01 7.0980802478598024e+00 -3.5902221747026832e-04 1.1472502009128607e-01 -6.2262853174595773e+02
1.0131647199999999e-08 1.0133513700000000e-08 -1.8407601925784327e+01 7.0980801817245647e+00 -3.8013975102187494e-04 -3.8696371206097313e-01 1.4003697061082057e+03
1.0133513700000000e-08 1.0135380500000000e-08 -1.8407417718018646e+01 7.0980801073224171e+00 -3.8014905352380782e-04 2.2923175650762501e-01 -6.2214513139427288e+02
1.0135380500000000e-08 1.0137247700000000e-08 -1.8407233514579932e+01 7.0980800411871705e+00 -3.5902834337327448e-04 2.9260294807140079e-05 -2.7366503002715213e-04
1.0137247700000000e-08 1.0139115299999999e-08 -1.8407049305607433e+01 7.0980799750519195e+00 -3.5901759121437330e-04 1.3353501476056961e-04 -5.6660577891329100e-01
1.0139115299999999e-08 1.0140983099999999e-08 -1.8406865091110458e+01 7.0980799089166640e+00 -3.5902607631207669e-04 -2.3172117483862052e-04 8.4957802205682698e-01
1.0140983099999999e-08 1.0142851399999999e-08 -1.8406680890820258e+01 7.0980798427814040e+00 -3.5902496462557299e-04 1.1487771967012569e-01 -6.2316344626923467e+02
